199833	RM Bailey, DJ Stewart, **	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-28	fish tox (1.5 gals)*	Lamprologus		Lake Tanganyika, at neck of Nyika Bay, Kumbula Island, 1.7 km N of Mpulungu;  Congo dr	*1971		Africa	EtOH - 13	*1971	22-41 mm SL	attenuatus	Northern		0950-1335	
199834	RM Bailey, DJ Stewart, **	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-28	fish tox (1.5 gals)*	Lamprologus		Lake Tanganyika, at neck of Nyika Bay, Kumbula Island, 1.7 km N of Mpulungu;  Congo dr	*1971		Africa	EtOH - 13	*1971	23-87 mm SL	callipterus	Northern		0950-1335	
199835	RM Bailey, DJ Stewart, **	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-28	fish tox (1.5 gals)*	Lamprologus		Lake Tanganyika, at neck of Nyika Bay, Kumbula Island, 1.7 km N of Mpulungu;  Congo dr	*1971		Africa	EtOH - 1	*1971	169 mm SL	cunningtoni	Northern		0950-1335	
199836	RM Bailey, DJ Stewart, **	Zambia		11/2/1970	RM Bailey & DJ Stewart *	RMB70-28	fish tox (1.5 gals)*	Lamprologus		Lake Tanganyika, at neck of Nyika Bay, Kumbula Island, 1.7 km N of Mpulungu;  Congo dr	*1971		Africa	EtOH - 2	*1971	127, 157 mm SL	elongatus	Northern		0950-1335	
199837	RM Bailey, DJ Stewart, **	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-28	fish tox (1.5 gals)*	Lamprologus		Lake Tanganyika, at neck of Nyika Bay, Kumbula Island, 1.7 km N of Mpulungu;  Congo dr	Small, with many vertical dark bars.  These dark brownish, bronze below.  Faint wash of olive in fins.   *1971		Africa	EtOH - 62	Small, with many vertical dark bars.  These dark brownish, bronze below.  Faint wash of olive in fins.   *1971	14-31 mm SL	multifasciatus	Northern		0950-1335	
199838	RM Bailey, DJ Stewart, **	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-28	fish tox (1.5 gals)*	Lamprologus		Lake Tanganyika, at neck of Nyika Bay, Kumbula Island, 1.7 km N of Mpulungu;  Congo dr	*1971		Africa	EtOH - 19	*1971	25-51 mm SL	ornatipinnis	Northern		0950-1335	
199839	RM Bailey, DJ Stewart, **	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-28	fish tox (1.5 gals)*	Lamprologus		Lake Tanganyika, at neck of Nyika Bay, Kumbula Island, 1.7 km N of Mpulungu;  Congo dr	*1971		Africa	EtOH - 35	*1971	15-42 mmS L	ocellatus	Northern		0950-1335	
199840	RM Bailey, DJ Stewart, **	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-28	fish tox (1.5 gals)*	Lamprologus		Lake Tanganyika, at neck of Nyika Bay, Kumbula Island, 1.7 km N of Mpulungu;  Congo dr	*1971		Africa	EtOH - 5	*1971	40-52 mm SL	savoryi	Northern		0950-1335	
199841	RM Bailey, DJ Stewart, **	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-28	fish tox (1.5 gals)*	Lamprologus		Lake Tanganyika, at neck of Nyika Bay, Kumbula Island, 1.7 km N of Mpulungu;  Congo dr	*1971		Africa	EtOH - 1	*1971	105 mm SL	sexfasciatus	Northern		0950-1335	
199842	RM Bailey, DJ Stewart, **	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-28	fish tox (1.5 gals)*	Lamprologus		Lake Tanganyika, at neck of Nyika Bay, Kumbula Island, 1.7 km N of Mpulungu;  Congo dr	*1971		Africa	EtOH - 24	*1971	22-53 mm SL	tetracanthus	Northern		0950-1335	
